track_id,track_name,track_artist,track_album_release_date,track_duration_ms,sound_danceability,sound_energy,sound_key,sound_loudness,sound_mode,sound_speechiness,sound_acousticness,sound_instrumentalness,sound_liveness,sound_valence,sound_tempo,genre_edm,genre_latin,genre_pop,genre_rnb,genre_rap,genre_rock,has_listenership
7Jh1bpe76CNTCgdgAdBw4Z,Heroes - 2017 Remaster,David Bowie,1977,371413,0.49,0.758,7,-6.491,1,0.0297,0.000671,0.484,0.092,0.435,112.114,0,0,0,0,0,1,1
0MVX5xKgWP77Qtvs72gKSG,TRN IT UP,Matt Watkins,2018-03-16,155625,0.534,0.921,10,-2.621,0,0.182,0.00145,0.000719,0.216,0.321,115.102,1,0,0,0,0,0,1
1CaBwYdWhxUeE4j3w0WqbL,Primer Avión,Matisse,2019-10-25,183362,0.638,0.59,0,-6.203,1,0.232,0.184,3.39e-06,0.139,0.449,165.97,0,1,0,0,0,0,1
2R4gp8sppwatyDq48Xsu9q,Outside Your Door,Meshell Ndegeocello,1993-10-15,308187,0.767,0.328,11,-14.023,0,0.0375,0.0897,0.000723,0.0644,0.507,137.16,0,0,0,1,0,0,1
5SS74EJ2AxykcV1AAREyq1,Malandro,TREN LOKOTE,2019-07-20,166905,0.674,0.962,1,-4.122,1,0.322,0.00211,0.0,0.169,0.849,176.069,0,0,0,0,1,0,1
0LbK1bodGLc9xmV1cS9jvL,Will You Still Love Me Tomorrow? - 2011,Amy Winehouse,2011-01-01,262813,0.587,0.624,0,-4.657,1,0.025,0.161,0.000191,0.118,0.251,93.428,0,0,0,1,0,0,1
2dLWb2s1QtgpzAGOaBVa0h,1 Question,E-40,2019-07-26,250081,0.61,0.676,2,-6.521,1,0.132,0.158,0.0,0.0961,0.464,90.028,0,0,0,1,0,0,1
6qLkMLUIkdtX34gHF9sPFL,After Hours,M-22,2019-06-14,164976,0.748,0.84,11,-4.537,0,0.054,0.0225,5.41e-06,0.139,0.68,123.974,1,0,0,0,0,0,1
3Cq4jRxYpWHHgQGOaGZcMj,MALA SANTA,Becky G,2019-10-11,173834,0.851,0.701,9,-3.649,1,0.0396,0.311,0.000211,0.163,0.527,98.039,0,1,0,0,0,0,1
3MhymzaFcj7bXVJzB0ZJb8,Tricky Tricky,W&W,2019-11-11,162302,0.632,0.962,8,-3.311,1,0.302,0.0146,0.53,0.297,0.0919,139.051,1,0,0,0,0,0,1
1ayRJ4dlr48VJ3FK6uPq2i,Salvation,The Cranberries,1996-04-30,142907,0.327,0.979,10,-4.527,1,0.0787,0.000648,2.66e-05,0.317,0.873,169.012,0,0,0,0,0,1,1
16SdVJYuXEufNaMgGv4d4A,Modern Times Rock 'N Roll - Remastered 2011,Queen,1973-07-13,108173,0.469,0.935,4,-9.151,0,0.0734,0.0561,6.96e-05,0.831,0.6,115.75,0,0,0,0,0,1,1
51z11zCSSgW3OsL6UE2xcS,Fuck It Up,Jay Portal,2019-03-08,177474,0.805,0.722,6,-6.781,0,0.0439,0.00239,0.0,0.2,0.526,95.009,0,0,0,0,1,0,1
24SxcZVgyzTkpJuV9m9gEr,Kisha,Lil Wayne,1999-01-01,257627,0.505,0.879,5,-6.352,1,0.264,0.479,0.0,0.199,0.68,170.241,0,0,0,0,1,0,1
2Yp9RZD8reu2mQ2mgFGfOZ,Honest - Gil Glaze Remix,The Chainsmokers,2017-08-04,212053,0.558,0.93,0,-5.742,0,0.0404,0.0614,0.00238,0.137,0.454,119.97,1,0,0,0,0,0,1
2ujbOwvdiH020TO5EucGiX,Hypnotize,The Notorious B.I.G.,1997-03-04,230053,0.922,0.573,9,-5.161,1,0.277,0.131,0.0,0.305,0.66,93.929,0,0,0,0,1,0,1
2fY6tqgrlrg1ky9fgs0t5u,Wanted Dead Or Alive,Bon Jovi,1986-01-01,308667,0.257,0.803,7,-3.886,1,0.0411,0.137,0.0156,0.297,0.294,150.818,0,0,0,0,0,1,1
1Sgj10byiGzPpI2IrXSFEn,Protect Ya Neck,Wu-Tang Clan,1993-11-09,291067,0.817,0.552,8,-10.8,0,0.386,0.032,7.17e-06,0.826,0.808,102.011,0,0,0,0,1,0,1
41th2RVnBYzhP4EQse7jAC,Neutron Dance,The Pointer Sisters,2004-01-01,253227,0.76,0.781,9,-7.879,1,0.0444,0.0121,0.000413,0.224,0.882,104.775,0,0,0,0,0,1,1
1NHEUZMpoReYeWLOICMQyl,Everlasting,Chris Howland,2017-07-07,184881,0.725,0.848,1,-4.189,1,0.0431,0.083,0.000246,0.0804,0.438,126.013,1,0,0,0,0,0,1
76cy1WJvNGJTj78UqeA5zr,IDGAF,Dua Lipa,2017-06-02,217947,0.836,0.544,7,-5.975,1,0.0943,0.0403,0.0,0.0824,0.51,97.028,0,0,0,1,0,0,1
45Egmo7icyopuzJN0oMEdk,Love Lies (with Normani),Khalid,2018-02-14,201707,0.708,0.648,6,-5.626,1,0.0449,0.0956,0.0,0.134,0.338,143.955,0,0,0,1,0,0,1
6XkShR4XsRhL0bKKMKPpFz,Spark,Kasket Club,2015,240465,0.543,0.872,9,-5.129,1,0.0402,0.0332,2.43e-05,0.174,0.225,164.003,0,0,1,0,0,0,1
66pK7thQ0yw1xlqw8AQSlw,Tacos Altos,Farruko,2017-11-16,306947,0.837,0.562,4,-6.142,0,0.248,0.221,0.0,0.118,0.204,139.931,0,0,0,0,1,0,1
3RIDe85YSYGGoJ0daSzfhD,Yo Quiero Fumar (I Wanna Get High) - Spanish Edit,Cypress Hill,1999-10-07,166760,0.499,0.582,11,-12.411,1,0.196,0.0232,0.0324,0.0755,0.431,81.916,0,1,0,0,0,0,1
2zUwVdcaXijMUqLsp9BycM,Dum Dee Dum - JiKay Remix,Keys N Krates,2015-10-02,182387,0.781,0.854,11,-7.411,0,0.311,0.0159,0.0493,0.15,0.493,100.043,0,0,0,0,1,0,1
4gRAniZdYF2zVrDUsNC9tU,raingurl,Yaeji,2017-10-30,237231,0.929,0.572,6,-6.928,0,0.0506,0.017,0.00353,0.122,0.288,128.014,0,0,0,1,0,0,1
7gHtm3BUJgbET8Vmit2lu6,Return of the Mack - C&J Extended Mix,Mark Morrison,1997,441507,0.762,0.802,0,-7.363,1,0.0892,0.00723,1.01e-05,0.313,0.413,95.426,0,0,0,1,0,0,1
34UzXAjhux9X7sID5lwdY7,Imaginate,Wisin & Yandel,2007-01-01,206547,0.818,0.737,1,-7.354,1,0.12,0.296,0.0,0.106,0.562,97.98,0,1,0,0,0,0,1
3vLrTViSGAa4uRG2ZHVL0J,Magical,Newclaess,2019-12-20,158571,0.663,0.777,3,-4.756,1,0.0466,0.0612,0.000109,0.205,0.444,125.969,1,0,0,0,0,0,1
5xh8yaN8U7H0nkkesxUax4,Lose My Mind,Dean Lewis,2017-05-12,200881,0.554,0.642,8,-6.637,1,0.0306,0.047,0.0,0.121,0.228,128.039,0,0,0,1,0,0,1
6MmGGt46TqCOVFHuahd5Ai,Gotta Go My Own Way,Melodyia Music,2014-09-05,214075,0.467,0.694,9,-4.984,1,0.0297,0.106,1.8e-05,0.247,0.308,88.902,0,0,1,0,0,0,1
2QeCyjLDJ6qDJsCyofrEW9,Polynesia,Gazzelle,2019-06-21,194590,0.783,0.726,11,-5.052,1,0.0965,0.0291,2.62e-06,0.0548,0.584,124.993,0,0,0,1,0,0,1
0Dw7uVJBAKCm6dfCoabJV9,Cruel,Jeff Bernat,2019-02-14,224282,0.704,0.379,9,-9.038,1,0.0816,0.699,0.0,0.112,0.465,78.91,0,0,0,1,0,0,1
6osaMSJh9NguagEDQcZaKx,Loco Contigo (feat. J. Balvin & Tyga),DJ Snake,2019-07-25,185195,0.694,0.758,11,-2.986,1,0.218,0.278,1.34e-06,0.102,0.371,192.091,1,0,0,0,0,0,1
0brzJEyCEVzjAQsCgCqxqb,Pretending (feat. Jessie Reyez),A Boogie Wit da Hoodie,2018-06-20,177339,0.649,0.558,4,-5.675,0,0.425,0.206,1.05e-06,0.156,0.15,75.087,0,0,0,1,0,0,1
459tqykAvuDfgPrWT1XsLn,Alignment,Guustavv,2019-11-22,149500,0.211,0.262,4,-11.892,0,0.0356,0.932,0.972,0.207,0.112,78.263,0,0,0,0,1,0,1
2cxbxpHrND6i4uvUGVvC9J,Just a Friend 2002 - Radio Edit,Mario,2002-07-22,214200,0.538,0.677,0,-6.099,1,0.187,0.00541,0.0,0.236,0.913,132.346,0,0,0,1,0,0,1
21AXeVnZaOIIZjxTssAcAx,Never Let You Go - Reez Remix,Dash Berlin,2015-02-23,303813,0.63,0.923,10,-4.121,1,0.0848,0.0473,0.000103,0.33,0.22,127.99,1,0,0,0,0,0,1
3DPFmwFtV5ElQaTniLOdgk,Hunnybee,Unknown Mortal Orchestra,2018-04-06,268333,0.956,0.373,6,-7.963,1,0.0773,0.569,0.394,0.314,0.568,119.994,0,0,0,0,0,1,1
3g0jIUgrlOH8VTVyCrT34Z,Aunque Ya No Estés,MC Davo,2018-11-02,202241,0.817,0.523,6,-10.134,1,0.0441,0.166,0.0,0.216,0.428,116.127,0,0,0,0,1,0,1
32kgOw8wejH7zUhtXCM8DH,More Than a Feeling,Boston,1976,285133,0.377,0.682,7,-8.039,1,0.0299,0.000894,0.00217,0.0504,0.288,108.736,0,0,0,0,0,1,1
6ynx5dW3xNgZsFI3L5iKfS,Não Quero Mais Falar de Amor,Goude,2019-06-27,192400,0.699,0.442,7,-11.035,0,0.0515,0.659,0.0,0.123,0.36,150.055,0,0,0,0,1,0,1
343YBumqHu19cGoGARUTsd,Fake Love,Drake,2017-03-18,210937,0.928,0.481,9,-9.35,0,0.287,0.105,0.0,0.176,0.613,134.007,0,0,0,1,0,0,1
2dt23O3HIq4kHSNjZxAHJ3,Kom Tot Me,Priceless,2019-10-16,156394,0.676,0.543,9,-6.5,1,0.0712,0.477,1.47e-05,0.332,0.845,170.104,0,1,0,0,0,0,1
7LzouaWGFCy4tkXDOOnEyM,Liar,Camila Cabello,2019-09-04,207039,0.74,0.498,11,-6.684,0,0.0456,0.0169,0.00282,0.319,0.652,98.016,0,0,0,1,0,0,1
6F9yAYUaNbUhdlQyt5uZ3b,La Incondicional,Luis Miguel,1988-11-25,257027,0.374,0.727,10,-4.352,1,0.0309,0.237,0.0,0.134,0.283,155.127,0,1,0,0,0,0,1
08vJxMYhmZu6YTWqVmLgrA,The Hunted (feat. Sully Erna),Saint Asonia,2019-07-24,223357,0.322,0.95,2,-4.553,0,0.182,1.52e-05,9.61e-06,0.158,0.263,199.958,0,0,0,0,0,1,1
5bvnqVuq7UFl0txSlHpsfS,Loyal (feat. Drake),PARTYNEXTDOOR,2019-11-22,197973,0.866,0.53,0,-6.347,0,0.0495,0.517,0.00159,0.0946,0.203,104.952,0,0,0,1,0,0,1
6pFCWGvher1KJdEEsj55dn,Golden Hours,Justnormal,2019-10-18,148302,0.53,0.175,8,-7.119,0,0.16,0.926,0.114,0.103,0.161,171.1,0,0,0,0,1,0,1
5lWFrW5T3JtxVCLDb7etPu,Bad - 2012 Remaster,Michael Jackson,1987-08-31,247360,0.787,0.889,8,-3.786,1,0.0397,0.00462,0.423,0.0665,0.394,114.091,0,0,0,0,0,1,1
62vpWI1CHwFy7tMIcSStl8,No Role Modelz,J. Cole,2014-12-09,292987,0.696,0.521,10,-8.465,0,0.332,0.302,0.0,0.0565,0.458,100.0,0,0,1,0,0,0,1
7JmPqImeW3kLoYVNBA9v11,If It Isn't Love,New Edition,1988-01-01,309840,0.588,0.856,5,-12.418,0,0.0378,0.0915,2.62e-05,0.365,0.781,97.968,0,0,0,1,0,0,1
7DcvwMAiqKJQD1rrdfxSDx,The London (feat. J. Cole & Travis Scott),Young Thug,2019-05-23,200107,0.796,0.586,4,-6.946,0,0.147,0.0247,0.0,0.132,0.179,97.981,0,1,0,0,0,0,1
2PrmCyoClC4ulLJR42z74O,There Was A Time,Guns N' Roses,2008-01-01,400693,0.298,0.92,6,-7.454,0,0.0924,0.0326,0.000547,0.0708,0.388,179.953,0,0,0,0,0,1,1
6VcKAd94eVxNyudlWN91GH,"Time of Our Lives - Main Title Theme From ""I Didn't Do It""",Olivia Holt,2014-01-01,150507,0.467,0.817,2,-4.941,1,0.0879,0.000152,0.000594,0.199,0.647,200.044,0,0,1,0,0,0,1
1DkGOPjC2OXN7xcT31fjXN,I'm So Into You,SWV,2001-11-06,278467,0.841,0.552,7,-10.345,1,0.0498,0.0453,0.00154,0.0533,0.596,99.018,0,0,0,1,0,0,1
5rrgrV39SifIwb4Az0RDsn,Night Shift,Juze,2019-06-14,193173,0.726,0.841,6,-4.145,0,0.0395,0.0353,0.00597,0.3,0.699,123.027,0,1,0,0,0,0,1
7N3c9CKUmRqrt3dDvGWBWG,Gotta Get Up - Interlude,Kali Uchis,2018-04-06,113270,0.488,0.381,3,-8.095,0,0.0498,0.605,0.0872,0.0776,0.217,140.941,0,0,0,1,0,0,1
7Dnp5gA7bLfDW92JnWba89,Pulse,Jade Key,2019-12-06,214552,0.476,0.802,10,-4.851,0,0.169,0.0512,0.0,0.18,0.328,144.814,0,1,0,0,0,0,1
4UTdS9XCIesvyWqof7PBKd,Foda-Se a Ex,MC Cabelinho,2019-07-03,153383,0.79,0.803,1,-5.123,0,0.11,0.402,0.0,0.122,0.799,133.032,0,0,0,0,1,0,1
7Gb3OZFw2IiNk08fSN7MrR,You're the Reason - English ver.,INTERSECTION,2019-12-25,198368,0.625,0.728,2,-5.486,1,0.03,0.0097,0.0,0.101,0.101,96.009,0,0,1,0,0,0,1
4osgfFTICMkcGbbigdsa53,Novacane,Frank Ocean,2011-01-01,302347,0.762,0.508,3,-9.112,1,0.0919,0.0584,0.00126,0.16,0.37,93.51,0,0,0,1,0,0,1
3BBVKzYSV7iuWutG3saanI,The Whole World,OutKast,2001-10-04,295360,0.814,0.85,2,-6.112,1,0.394,0.0943,0.0,0.0277,0.717,184.587,0,0,0,0,1,0,1
4DAr4BlLbgpfUJ7iAwOKK0,Take It While It's Hot,Sweet Sensation,1988-05-24,299907,0.662,0.871,11,-12.68,0,0.0429,0.000205,0.882,0.094,0.71,117.492,0,1,0,0,0,0,1
6SqX9J8tXk7rXaspk7GWX1,I Feel So Bad,Kungs,2016-11-04,206960,0.762,0.821,9,-4.17,0,0.0389,0.205,0.000419,0.259,0.769,122.999,0,0,1,0,0,0,1
78SOPBLZeBjDQ9NVTePOPE,Mutiny,Killstation,2016-07-02,117447,0.783,0.684,5,-7.435,1,0.0358,0.00873,0.000548,0.222,0.173,141.037,0,0,0,0,1,0,1
3IyvKXZZwgqU4tPxE2LZ0p,Gonna Be Alright (F.T.B.),Robert Glasper Experiment,2012-01-01,370027,0.471,0.476,7,-6.995,0,0.159,0.221,1.94e-06,0.15,0.188,90.896,0,0,0,1,0,0,1
5dANgSy7v091dhiPnEXNrf,Put On,Jeezy,2008-01-01,321293,0.653,0.77,9,-6.091,0,0.0353,0.00342,0.0,0.0887,0.272,137.616,0,0,0,0,1,0,1
3wwo0bJvDSorOpNfzEkfXx,Let Me Know (I Wonder Why Freestyle),Juice WRLD,2019-12-07,215381,0.635,0.537,7,-7.895,0,0.0832,0.172,0.0,0.418,0.383,125.028,0,0,0,0,1,0,1
63BokRfXSQhEU6Qi2dSJpZ,Mind Playing Tricks on Me,Geto Boys,1991-07-02,308733,0.886,0.512,10,-11.825,0,0.237,0.207,0.0,0.0991,0.454,93.997,0,0,0,0,1,0,1
5GXAXm5YOmYT0kL5jHvYBt,I Feel It Coming,The Weeknd,2016-11-24,269187,0.773,0.819,0,-5.946,0,0.118,0.426,0.0,0.0679,0.585,92.99,0,0,0,1,0,0,1
1LmN9SSHISbtp9LoaR5ZVJ,Payphone,Maroon 5,2012-01-01,231387,0.739,0.756,4,-4.828,1,0.0394,0.0136,0.0,0.37,0.523,110.028,0,1,0,0,0,0,1
7CPiFuM7R0Os87sl3UJqPB,Smokers Outside the Hospital Doors,Editors,2007,297640,0.528,0.677,7,-3.792,1,0.0365,4.61e-05,0.0826,0.116,0.548,122.993,0,0,0,0,0,1,1
2z8tZ7BZ1GzFIlaPt5qWKx,Diamonds & Wood,UGK,1996-07-30,313427,0.846,0.548,1,-9.875,1,0.605,0.415,0.0,0.286,0.751,138.02,0,0,0,0,1,0,1
1fOkmYW3ZFkkjIdOZSf596,Pink Matter,Frank Ocean,2012-01-01,268813,0.392,0.233,11,-11.012,0,0.0587,0.951,0.000322,0.106,0.494,176.569,0,0,0,1,0,0,1
3h3pOvw6hjOvZxRUseB7h9,i wanna be your girlfriend,girl in red,2018-03-02,204991,0.54,0.381,7,-14.323,1,0.0347,0.0217,0.000687,0.305,0.343,155.882,0,0,1,0,0,0,1
3vKqNw4TfDPY2UcWosAscs,Very Nice People,DJ Mibor,2019-04-05,182419,0.797,0.9,5,-5.39,0,0.278,0.077,4.36e-05,0.118,0.944,124.077,1,0,0,0,0,0,1
0QVAlchLCx15ZLSoR9Wg1B,Higher,The Saturdays,2010-01-01,207613,0.639,0.862,10,-3.292,1,0.0341,0.049,6.81e-06,0.264,0.596,117.011,0,0,1,0,0,0,1
2b4SSorCTQ2VzmllaeWuuT,YOU'RE THE ONE,KAYTRANADA,2016-05-06,227707,0.824,0.396,2,-9.663,1,0.332,0.0323,0.00289,0.108,0.252,118.053,0,0,0,1,0,0,1
5we20HGQuDFTnpmOtawm96,Ride,Madison Mars,2019-02-15,188000,0.632,0.858,8,-2.686,1,0.0586,0.396,0.000385,0.117,0.429,120.05,1,0,0,0,0,0,1
608xszaAxVh4m7NcKJiAbF,One of These Nights - 2013 Remaster,Eagles,1975,291686,0.655,0.606,7,-10.385,1,0.0285,0.0603,0.0789,0.0757,0.765,110.061,0,0,0,0,0,1,1
3FhJFkDNFoDc48O2x2gUfN,Back for Me,Electric Guest,2017-03-31,201613,0.723,0.645,4,-5.258,0,0.0278,0.0884,5.09e-05,0.0565,0.557,133.031,0,0,1,0,0,0,1
5T3iMVUMq34Oy8DwBzPvJy,jolka,chillwagon,2019-09-17,147208,0.784,0.785,0,-5.497,1,0.0478,0.131,0.0,0.153,0.354,149.935,0,0,0,0,1,0,1
2wQ411UQL2MRsdAgPRUstT,Walk Thru Fire,Vicetone,2018-08-03,194483,0.639,0.664,5,-4.926,1,0.0357,0.329,1.53e-06,0.382,0.351,116.028,1,0,0,0,0,0,1
4OJFkrRQqol4FsPesF8eu4,Saturday in the Park - 2002 Remaster,Chicago,1972-07-10,235667,0.668,0.76,7,-6.831,1,0.034,0.137,0.0,0.0803,0.61,114.378,0,0,0,0,0,1,1
456w57RBY3nDKMs82h0SJC,Blow Job,UCLÃ,2019-12-26,236008,0.93,0.638,1,-5.775,1,0.0821,0.0299,0.0,0.0942,0.434,120.055,0,0,0,0,1,0,1
6bFsQ6yOp3z5mGNkhWP0P1,You Give Me Something,James Morrison,2006-01-01,213173,0.559,0.688,7,-6.496,1,0.114,0.216,0.0,0.0855,0.578,79.753,0,0,0,0,0,1,1
6N6BTxTwykM2YI06SeL1ap,Paradise,Nicky Romero,2018-09-28,215336,0.623,0.681,7,-3.49,1,0.0268,0.139,0.0,0.0946,0.453,121.98,1,0,0,0,0,0,1
3QXFOKlokWXMh2x9Q29764,Frágil,Reynier Perez,2018-04-09,276581,0.702,0.886,0,-3.443,1,0.0336,0.345,3.22e-06,0.0659,0.899,166.039,0,1,0,0,0,0,1
3ZpTL6e7kJq5AKJZvIu2gi,Meros überall,Sero El Mero,2018-07-24,184972,0.774,0.625,11,-8.522,0,0.245,0.191,0.0,0.327,0.675,158.065,0,0,0,0,1,0,1
1JURww012QnWAw0zZXi6Aa,Just the Girl,The Click Five,2005-08-08,234147,0.571,0.89,9,-1.6,1,0.0395,0.00509,0.0,0.0769,0.751,110.958,0,0,0,0,0,1,1
6Y9kdB2O0h9gq9y2vclsWT,Shorty Wanna Ride,Young Buck,2004-01-01,261320,0.582,0.621,11,-6.183,0,0.283,0.00317,0.0,0.111,0.331,179.458,0,0,0,0,1,0,1
5rK0pyEObO4DBFLy682QvR,Mask Off - Marshmello Remix,Future,2017-06-16,179200,0.731,0.725,2,-5.21,1,0.249,0.00432,0.0,0.0556,0.351,149.963,0,0,0,0,1,0,1
6yHPr8gtLv7hGhtZN6N3Xc,No Worries,Jelly Roll,2019-04-15,160571,0.724,0.516,6,-8.646,1,0.177,0.185,0.000627,0.313,0.277,139.927,0,0,0,0,1,0,1
6YqUmoIeLNLG1YNcriOufg,What You Wanted,The Keymakers,2019-12-04,261826,0.777,0.69,11,-5.905,1,0.0412,0.0252,0.00188,0.133,0.465,119.944,1,0,0,0,0,0,1
2eg2gvPXuwZ9FyrPaLgrXi,Chateau Lobby #4 (in C for Two Virgins),Father John Misty,2015-02-10,170840,0.436,0.804,0,-4.907,1,0.0409,0.209,0.0,0.171,0.784,188.061,0,0,0,1,0,0,1
52oNaIc30LGjyfat254Bk6,Back to You,Brothers Page,2019-08-23,178162,0.637,0.684,9,-8.201,1,0.087,0.142,0.0,0.231,0.596,98.013,0,0,0,0,0,1,1
5LKvZJTAJlNoVuILrGCY1K,Fighting Temptation,Deitrick Haddon,2011-01-21,245147,0.743,0.753,1,-6.579,0,0.176,0.00214,2.62e-06,0.34,0.741,120.029,0,0,0,1,0,0,1
7dOeiXeTSfA1ixaYmQcWu7,Rich Love (with Seeb),OneRepublic,2017-07-14,201257,0.401,0.872,1,-3.641,0,0.314,0.167,0.0,0.362,0.472,104.592,0,0,1,0,0,0,1
5Ztlpo0tihmvazlFYTL3fQ,Danger,Deathpact,2018-09-21,183307,0.723,0.742,11,-8.371,0,0.103,0.064,0.567,0.373,0.273,122.042,1,0,0,0,0,0,1
7Hjr124CfhS8HYAHJitVO4,Fire,"Matthew ""Mdot"" Finley",2010-01-01,182227,0.71,0.946,8,-4.431,0,0.078,0.123,0.0,0.203,0.681,120.089,0,0,1,0,0,0,1
2os0aK782bakCPmjow0SU0,Drunk Drivers/Killer Whales,Car Seat Headrest,2016-05-20,374653,0.534,0.414,2,-7.952,1,0.0403,0.218,2.11e-06,0.103,0.458,117.079,0,0,1,0,0,0,1
55VzNhbcf0Gxf6qRCUAV01,Little Bad Girl (feat. Taio Cruz & Ludacris),David Guetta,2012-12-07,192276,0.668,0.829,11,-2.748,0,0.0334,0.00572,0.0,0.358,0.648,127.0,0,0,1,0,0,0,1
5pddmkNwatcLOEqDqj7xEp,Perrengue - Ao Vivo,Gusttavo Lima,2019-10-04,211483,0.826,0.866,0,-1.517,1,0.0355,0.332,0.0,0.665,0.909,123.11,1,0,0,0,0,0,1
4ns1XFP3W5JPyzvnAjMdHD,Int'l Players Anthem (I Choose You) (feat. OutKast),UGK,2007-08-07,259040,0.675,0.68,4,-5.01,0,0.256,0.0655,0.0,0.354,0.845,155.698,0,0,0,0,1,0,1
1bNuTve1e53C7OWoX7Kkj3,Wonderful Woman - 2008 Remaster,The Smiths,2008-11-11,190107,0.503,0.852,11,-6.331,0,0.0346,0.00825,0.0109,0.0915,0.538,108.378,0,0,0,0,0,1,1
5FR54UnizyI8pE5E9Zb0Dt,Pony,Ginuwine,1996-10-08,324800,0.545,0.647,8,-8.079,0,0.284,0.0068,0.000904,0.503,0.957,142.026,0,0,0,1,0,0,1
3V8UKqhEK5zBkBb6d6ub8i,Te Boté - Remix,Nio Garcia,2018-04-13,417920,0.903,0.675,11,-3.445,0,0.214,0.542,1.28e-05,0.0595,0.442,96.507,0,1,0,0,0,0,1
2u23s4M0ATWN9rAuJBt0sT,PIA,Frenna,2019-02-07,171590,0.898,0.685,8,-6.432,0,0.154,0.14,0.0003,0.0781,0.813,129.986,0,1,0,0,0,0,1
1B0BQaSRHxhI0AUlItY3LK,MALAMENTE - Cap.1: Augurio,ROSALÍA,2018-11-02,150027,0.893,0.482,0,-4.779,0,0.0873,0.549,0.0164,0.0752,0.53,97.975,0,1,0,0,0,0,1
5iwz1NiezX7WWjnCgY5TH4,Calma - Remix,Pedro Capó,2018-10-05,238200,0.826,0.773,11,-4.218,0,0.0524,0.323,0.0,0.143,0.761,126.899,1,0,0,0,0,0,1
3Gdy0YE7Z6JIT1zKNYcmsM,Give U My Heart (feat. Toni Braxton) - Album Radio Edit,Babyface,2007-02-12,240234,0.704,0.839,8,-6.54,1,0.0474,0.00493,5.44e-06,0.0566,0.769,103.846,0,0,0,1,0,0,1
4w5lF5jrVRKvwihojuDzU4,Nobody's Perfect,Jessie J,2011-01-01,259867,0.571,0.881,7,-3.22,0,0.285,0.00228,0.0,0.663,0.663,163.098,1,0,0,0,0,0,1
6uFn47ACjqYkc0jADwEdj1,Pop Out (feat. Lil Tjay),Polo G,2019-06-07,166560,0.772,0.639,1,-7.119,1,0.467,0.15,0.0,0.0698,0.261,168.112,0,0,0,0,1,0,1
0MM4gg000HQECKoUwko5nO,Simón,Yung Sarria,2018-03-21,218453,0.947,0.536,0,-8.74,0,0.238,0.34,0.0,0.0453,0.498,135.969,0,0,0,0,1,0,1
2UAMy9T8jWOjRVlQvHOmsn,Friend Zone,Thundercat,2017-02-24,192511,0.589,0.83,1,-4.961,1,0.0352,0.258,0.00292,0.114,0.239,106.995,0,0,0,1,0,0,1
0wF1SSdLyJrBtvLsS3Yx9W,Заколоченное,Basta,2014,340025,0.747,0.673,6,-6.601,0,0.194,0.462,0.00106,0.153,0.124,92.972,0,0,0,0,1,0,1
5rgy6ghBq1eRApCkeUdJXf,We Are Young (feat. Janelle Monáe),fun.,2012-02-14,250627,0.378,0.638,10,-5.576,1,0.075,0.02,7.66e-05,0.0849,0.735,184.086,0,0,0,0,0,1,1
5D9ZeU2cczxUtzRDTpqLQZ,On My Own,Despotem,2020-01-17,161999,0.556,0.562,0,-7.141,1,0.0859,0.204,0.0,0.126,0.115,80.093,0,0,0,0,1,0,1
6tkMQQ5bJ6g0YF6d18iavC,Me llamas,Piso 21,2018-05-11,188472,0.776,0.735,7,-5.34,0,0.0502,0.139,0.0,0.0693,0.663,93.017,0,1,0,0,0,0,1
4Zehi1XQ5vKkIxMoqZ1L38,Change Of Coast,Neon Indian,2013-09-24,192733,0.468,0.935,2,-3.901,0,0.0456,0.00126,0.00712,0.0761,0.619,182.002,0,0,1,0,0,0,1
4AjKVyNUMdUveKK5OH1OJD,How Long,Ace,1974-01-01,204227,0.717,0.406,0,-13.954,0,0.0305,0.587,0.103,0.0869,0.703,123.213,0,0,0,0,0,1,1
1OPesDeQCt3Od0lXxIwmsH,Lightspeed,Kura,2019-09-02,132500,0.815,0.774,0,-5.041,1,0.165,0.00355,0.426,0.353,0.201,127.969,1,0,0,0,0,0,1
7qCMKzInsoamLYfFMyVkHp,Contigo Quiero Estar,Mark Cast,2019-10-25,168000,0.611,0.672,7,-8.793,0,0.101,0.0156,5.66e-06,0.125,0.388,104.805,0,1,0,0,0,0,1
0wq6vHsbuRAxJPX6Rm2Oes,Too Soft,6ixbuzz,2019-12-13,182357,0.774,0.604,5,-9.64,0,0.251,0.133,0.0,0.328,0.725,158.07,0,0,0,0,1,0,1
4euqcj46E0OZBiz0NjR4mO,Aquí Está Tu Caldo,Daddy Yankee,2003-03-03,212480,0.884,0.743,11,-7.65,1,0.112,0.116,0.00011,0.127,0.781,95.997,0,1,0,0,0,0,1
7fGxqyHFmWrs3GhpwSht4H,Fever,RAC,2017-07-13,313000,0.485,0.659,5,-5.83,1,0.0293,0.148,0.00295,0.171,0.121,85.996,0,0,1,0,0,0,1
00ReeHCY0FQUyuAUyPJdnk,Ain't No Future In Yo' Frontin',MC Breed,1991-01-01,244733,0.672,0.761,0,-9.644,1,0.248,0.0514,0.0,0.474,0.731,102.192,0,0,0,0,1,0,1
0A7qoxWF15a6oNSWKIwhZ7,Lit Lit,Rahul Dit-O,2019-10-30,227963,0.805,0.916,2,-6.168,1,0.118,0.228,0.000321,0.106,0.623,140.009,0,0,0,0,1,0,1
